benchmark,file,mode,baseline_mode,qor,cuts_used,candidate_cuts,cpu_time,post_ml_time,qor_baseline,cuts_used_baseline,candidate_cuts_baseline,cpu_time_baseline,post_ml_time_baseline,qor_delta_vs_baseline,cuts_used_delta_vs_baseline,candidate_cuts_delta_vs_baseline,candidate_cuts_ratio_vs_baseline,cpu_time_delta_vs_baseline,cpu_time_ratio_vs_baseline,post_ml_time_delta_vs_baseline,post_ml_time_ratio_vs_baseline
apex4.pre-vpr.blif,/home/ayush/abc/blif/apex4.pre-vpr.blif,3,0,2957.0,2948,11333,37665.0,11545.0,2957.0,2948,35788,41969.0,17079.0,0.0,0,-24455,0.3166703923102716,-4304.0,0.897448116466916,-5534.0,0.6759763452192752
apex4.wiremap_area.blif,/home/ayush/abc/blif/apex4.wiremap_area.blif,0,0,2842.0,2831,37749,47076.0,18720.0,2842.0,2831,37749,47076.0,18720.0,,,,,,,,
apex4.wiremap_area.blif,/home/ayush/abc/blif/apex4.wiremap_area.blif,1,0,2842.0,2831,20294,38692.0,12133.0,2842.0,2831,37749,47076.0,18720.0,0.0,0,-17455,0.5376036451296723,-8384.0,0.8219050046732942,-6587.0,0.6481303418803419
apex4.wiremap_area.blif,/home/ayush/abc/blif/apex4.wiremap_area.blif,2,0,2842.0,2831,15953,50981.0,15866.0,2842.0,2831,37749,47076.0,18720.0,0.0,0,-21796,0.4226072213833479,3905.0,1.0829509728948934,-2854.0,0.847542735042735
apex4.wiremap_area.blif,/home/ayush/abc/blif/apex4.wiremap_area.blif,3,0,2842.0,2831,10945,40775.0,12773.0,2842.0,2831,37749,47076.0,18720.0,0.0,0,-26804,0.28994145540279215,-6301.0,0.8661526042994308,-5947.0,0.6823183760683761
apex4.wiremap_depth.blif,/home/ayush/abc/blif/apex4.wiremap_depth.blif,0,0,2957.0,2948,35788,36459.0,15182.0,2957.0,2948,35788,36459.0,15182.0,,,,,,,,
apex4.wiremap_depth.blif,/home/ayush/abc/blif/apex4.wiremap_depth.blif,1,0,2957.0,2948,19483,44275.0,15312.0,2957.0,2948,35788,36459.0,15182.0,0.0,0,-16305,0.5444003576617861,7816.0,1.2143777942346197,130.0,1.008562771703333
apex4.wiremap_depth.blif,/home/ayush/abc/blif/apex4.wiremap_depth.blif,2,0,2957.0,2948,15581,50951.0,16772.0,2957.0,2948,35788,36459.0,15182.0,0.0,0,-20207,0.4353693975634291,14492.0,1.3974875887983762,1590.0,1.1047292846792254
apex4.wiremap_depth.blif,/home/ayush/abc/blif/apex4.wiremap_depth.blif,3,0,2957.0,2948,11333,48567.0,15323.0,2957.0,2948,35788,36459.0,15182.0,0.0,0,-24455,0.3166703923102716,12108.0,1.3320990701884308,141.0,1.009287313924384
apex5.blif,/home/ayush/abc/blif/apex5.blif,0,0,1222.0,1146,9319,8482.0,3877.0,1222.0,1146,9319,8482.0,3877.0,,,,,,,,
apex5.blif,/home/ayush/abc/blif/apex5.blif,1,0,1222.0,1146,6436,9408.0,3553.0,1222.0,1146,9319,8482.0,3877.0,0.0,0,-2883,0.6906320420645992,926.0,1.1091723650082528,-324.0,0.9164302295589373
apex5.blif,/home/ayush/abc/blif/apex5.blif,2,0,1222.0,1146,5287,9554.0,3872.0,1222.0,1146,9319,8482.0,3877.0,0.0,0,-4032,0.567335551024788,1072.0,1.1263852864890356,-5.0,0.9987103430487491
apex5.blif,/home/ayush/abc/blif/apex5.blif,3,0,1222.0,1146,3956,11733.0,4285.0,1222.0,1146,9319,8482.0,3877.0,0.0,0,-5363,0.4245090674965125,3251.0,1.383282244753596,408.0,1.1052360072220788
apex6.blif,/home/ayush/abc/blif/apex6.blif,0,0,901.0,854,4784,5778.0,3021.0,901.0,854,4784,5778.0,3021.0,,,,,,,,
apex6.blif,/home/ayush/abc/blif/apex6.blif,1,0,901.0,854,3856,6281.0,2940.0,901.0,854,4784,5778.0,3021.0,0.0,0,-928,0.8060200668896321,503.0,1.08705434406369,-81.0,0.9731876861966237
apex6.blif,/home/ayush/abc/blif/apex6.blif,2,0,901.0,854,3359,6445.0,2947.0,901.0,854,4784,5778.0,3021.0,0.0,0,-1425,0.7021321070234113,667.0,1.1154378677743164,-74.0,0.975504799735187
apex6.blif,/home/ayush/abc/blif/apex6.blif,3,0,901.0,854,2663,6334.0,2940.0,901.0,854,4784,5778.0,3021.0,0.0,0,-2121,0.5566471571906354,556.0,1.096227068189685,-81.0,0.9731876861966237
apex7.blif,/home/ayush/abc/blif/apex7.blif,0,0,263.0,241,1386,2191.0,938.0,263.0,241,1386,2191.0,938.0,,,,,,,,
apex7.blif,/home/ayush/abc/blif/apex7.blif,1,0,263.0,241,1097,2225.0,903.0,263.0,241,1386,2191.0,938.0,0.0,0,-289,0.7914862914862915,34.0,1.015518028297581,-35.0,0.9626865671641791
apex7.blif,/home/ayush/abc/blif/apex7.blif,2,0,263.0,241,962,2260.0,960.0,263.0,241,1386,2191.0,938.0,0.0,0,-424,0.6940836940836941,69.0,1.0314924691921497,22.0,1.023454157782516
apex7.blif,/home/ayush/abc/blif/apex7.blif,3,0,263.0,241,757,2324.0,970.0,263.0,241,1386,2191.0,938.0,0.0,0,-629,0.5461760461760462,133.0,1.060702875399361,32.0,1.0341151385927505
b1.blif,/home/ayush/abc/blif/b1.blif,0,0,8.0,6,15,122.0,29.0,8.0,6,15,122.0,29.0,,,,,,,,
b1.blif,/home/ayush/abc/blif/b1.blif,1,0,8.0,6,15,254.0,59.0,8.0,6,15,122.0,29.0,0.0,0,0,1.0,132.0,2.081967213114754,30.0,2.0344827586206895
b1.blif,/home/ayush/abc/blif/b1.blif,2,0,8.0,6,15,170.0,39.0,8.0,6,15,122.0,29.0,0.0,0,0,1.0,48.0,1.3934426229508197,10.0,1.3448275862068966
b1.blif,/home/ayush/abc/blif/b1.blif,3,0,8.0,6,14,164.0,36.0,8.0,6,15,122.0,29.0,0.0,0,-1,0.9333333333333333,42.0,1.3442622950819672,7.0,1.2413793103448276
b12.blif,/home/ayush/abc/blif/b12.blif,0,0,95.0,85,411,557.0,266.0,95.0,85,411,557.0,266.0,,,,,,,,
b12.blif,/home/ayush/abc/blif/b12.blif,1,0,95.0,85,334,703.0,299.0,95.0,85,411,557.0,266.0,0.0,0,-77,0.8126520681265207,146.0,1.2621184919210053,33.0,1.1240601503759398
b12.blif,/home/ayush/abc/blif/b12.blif,2,0,95.0,85,302,765.0,316.0,95.0,85,411,557.0,266.0,0.0,0,-109,0.7347931873479319,208.0,1.3734290843806105,50.0,1.1879699248120301
b12.blif,/home/ayush/abc/blif/b12.blif,3,0,95.0,85,244,813.0,345.0,95.0,85,411,557.0,266.0,0.0,0,-167,0.5936739659367397,256.0,1.459605026929982,79.0,1.2969924812030076
b9.blif,/home/ayush/abc/blif/b9.blif,0,0,112.0,97,430,649.0,328.0,112.0,97,430,649.0,328.0,,,,,,,,
b9.blif,/home/ayush/abc/blif/b9.blif,1,0,112.0,97,372,742.0,336.0,112.0,97,430,649.0,328.0,0.0,0,-58,0.8651162790697674,93.0,1.1432973805855162,8.0,1.024390243902439
b9.blif,/home/ayush/abc/blif/b9.blif,2,0,112.0,97,333,868.0,400.0,112.0,97,430,649.0,328.0,0.0,0,-97,0.7744186046511627,219.0,1.337442218798151,72.0,1.2195121951219512
b9.blif,/home/ayush/abc/blif/b9.blif,3,0,112.0,97,272,724.0,334.0,112.0,97,430,649.0,328.0,0.0,0,-158,0.6325581395348837,75.0,1.115562403697997,6.0,1.0182926829268293
bbara.blif,/home/ayush/abc/blif/bbara.blif,0,0,83.0,77,415,565.0,246.0,83.0,77,415,565.0,246.0,,,,,,,,
bbara.blif,/home/ayush/abc/blif/bbara.blif,1,0,83.0,77,341,740.0,286.0,83.0,77,415,565.0,246.0,0.0,0,-74,0.8216867469879519,175.0,1.3097345132743363,40.0,1.1626016260162602
bbara.blif,/home/ayush/abc/blif/bbara.blif,2,0,83.0,77,296,758.0,301.0,83.0,77,415,565.0,246.0,0.0,0,-119,0.7132530120481928,193.0,1.3415929203539823,55.0,1.2235772357723578
bbara.blif,/home/ayush/abc/blif/bbara.blif,3,0,83.0,77,227,779.0,296.0,83.0,77,415,565.0,246.0,0.0,0,-188,0.5469879518072289,214.0,1.3787610619469026,50.0,1.2032520325203253
bbrtas.blif,/home/ayush/abc/blif/bbrtas.blif,0,0,1021.0,986,10503,13097.0,4843.0,1021.0,986,10503,13097.0,4843.0,,,,,,,,
bbrtas.blif,/home/ayush/abc/blif/bbrtas.blif,1,0,1021.0,986,5602,15276.0,4359.0,1021.0,986,10503,13097.0,4843.0,0.0,0,-4901,0.5333714176901837,2179.0,1.166373978773765,-484.0,0.9000619450753665
bbrtas.blif,/home/ayush/abc/blif/bbrtas.blif,2,0,1021.0,986,4592,10732.0,3050.0,1021.0,986,10503,13097.0,4843.0,0.0,0,-5911,0.4372084166428639,-2365.0,0.8194242956402229,-1793.0,0.629774932892835
bbrtas.blif,/home/ayush/abc/blif/bbrtas.blif,3,0,1021.0,986,3501,10843.0,3061.0,1021.0,986,10503,13097.0,4843.0,0.0,0,-7002,0.3333333333333333,-2254.0,0.8278995189738108,-1782.0,0.6320462523229403
bbsse.blif,/home/ayush/abc/blif/bbsse.blif,0,0,147.0,135,928,1060.0,403.0,147.0,135,928,1060.0,403.0,,,,,,,,
bbsse.blif,/home/ayush/abc/blif/bbsse.blif,1,0,147.0,135,597,1416.0,488.0,147.0,135,928,1060.0,403.0,0.0,0,-331,0.6433189655172413,356.0,1.3358490566037735,85.0,1.2109181141439207
bbsse.blif,/home/ayush/abc/blif/bbsse.blif,2,0,147.0,135,519,1211.0,395.0,147.0,135,928,1060.0,403.0,0.0,0,-409,0.5592672413793104,151.0,1.1424528301886792,-8.0,0.9801488833746899
bbsse.blif,/home/ayush/abc/blif/bbsse.blif,3,0,147.0,135,419,1300.0,423.0,147.0,135,928,1060.0,403.0,0.0,0,-509,0.4515086206896552,240.0,1.2264150943396226,20.0,1.0496277915632755
bbtas.blif,/home/ayush/abc/blif/bbtas.blif,0,0,31.0,28,144,344.0,118.0,31.0,28,144,344.0,118.0,,,,,,,,
bbtas.blif,/home/ayush/abc/blif/bbtas.blif,1,0,31.0,28,101,539.0,180.0,31.0,28,144,344.0,118.0,0.0,0,-43,0.7013888888888888,195.0,1.566860465116279,62.0,1.5254237288135593
bbtas.blif,/home/ayush/abc/blif/bbtas.blif,2,0,31.0,28,91,390.0,122.0,31.0,28,144,344.0,118.0,0.0,0,-53,0.6319444444444444,46.0,1.1337209302325582,4.0,1.0338983050847457
bbtas.blif,/home/ayush/abc/blif/bbtas.blif,3,0,31.0,28,73,403.0,122.0,31.0,28,144,344.0,118.0,0.0,0,-71,0.5069444444444444,59.0,1.1715116279069768,4.0,1.0338983050847457
beecount.blif,/home/ayush/abc/blif/beecount.blif,0,0,40.0,35,160,441.0,190.0,40.0,35,160,441.0,190.0,,,,,,,,
beecount.blif,/home/ayush/abc/blif/beecount.blif,1,0,40.0,35,135,442.0,166.0,40.0,35,160,441.0,190.0,0.0,0,-25,0.84375,1.0,1.002267573696145,-24.0,0.8736842105263158
beecount.blif,/home/ayush/abc/blif/beecount.blif,2,0,40.0,35,122,423.0,154.0,40.0,35,160,441.0,190.0,0.0,0,-38,0.7625,-18.0,0.9591836734693877,-36.0,0.8105263157894737
beecount.blif,/home/ayush/abc/blif/beecount.blif,3,0,40.0,35,101,445.0,166.0,40.0,35,160,441.0,190.0,0.0,0,-59,0.63125,4.0,1.0090702947845804,-24.0,0.8736842105263158
bigkey.blif,/home/ayush/abc/blif/bigkey.blif,0,0,6213.0,5789,55157,54999.0,29362.0,6213.0,5789,55157,54999.0,29362.0,,,,,,,,
bigkey.blif,/home/ayush/abc/blif/bigkey.blif,1,0,6213.0,5789,33621,64073.0,27610.0,6213.0,5789,55157,54999.0,29362.0,0.0,0,-21536,0.6095509182877966,9074.0,1.16498481790578,-1752.0,0.9403310401198829
bigkey.blif,/home/ayush/abc/blif/bigkey.blif,2,0,6213.0,5789,27749,67181.0,28855.0,6213.0,5789,55157,54999.0,29362.0,0.0,0,-27408,0.5030911760973222,12182.0,1.2214949362715686,-507.0,0.9827327838703086
bigkey.blif,/home/ayush/abc/blif/bigkey.blif,3,0,6213.0,5789,20960,52389.0,22901.0,6213.0,5789,55157,54999.0,29362.0,0.0,0,-34197,0.38000616422212957,-2610.0,0.9525445917198494,-6461.0,0.7799536816293168
bigkey.pre-vpr.blif,/home/ayush/abc/blif/bigkey.pre-vpr.blif,0,0,3870.0,3447,28212,21292.0,11857.0,3870.0,3447,28212,21292.0,11857.0,,,,,,,,
bigkey.pre-vpr.blif,/home/ayush/abc/blif/bigkey.pre-vpr.blif,1,0,3870.0,3447,17433,33113.0,14286.0,3870.0,3447,28212,21292.0,11857.0,0.0,0,-10779,0.6179285410463633,11821.0,1.5551850460266767,2429.0,1.2048578898540947
bigkey.pre-vpr.blif,/home/ayush/abc/blif/bigkey.pre-vpr.blif,2,0,3870.0,3447,14796,32935.0,13641.0,3870.0,3447,28212,21292.0,11857.0,0.0,0,-13416,0.5244576775840069,11643.0,1.546825098628593,1784.0,1.1504596440920976
bigkey.pre-vpr.blif,/home/ayush/abc/blif/bigkey.pre-vpr.blif,3,0,3870.0,3447,11687,31507.0,13151.0,3870.0,3447,28212,21292.0,11857.0,0.0,0,-16525,0.41425634481780804,10215.0,1.4797576554574488,1294.0,1.1091338449860841
bigkey.wiremap_area.blif,/home/ayush/abc/blif/bigkey.wiremap_area.blif,0,0,4095.0,3673,29364,28027.0,14850.0,4095.0,3673,29364,28027.0,14850.0,,,,,,,,
bigkey.wiremap_area.blif,/home/ayush/abc/blif/bigkey.wiremap_area.blif,1,0,4095.0,3673,19913,34351.0,15464.0,4095.0,3673,29364,28027.0,14850.0,0.0,0,-9451,0.6781433047268765,6324.0,1.2256395618510723,614.0,1.0413468013468012
bigkey.wiremap_area.blif,/home/ayush/abc/blif/bigkey.wiremap_area.blif,2,0,4095.0,3673,16936,30714.0,13607.0,4095.0,3673,29364,28027.0,14850.0,0.0,0,-12428,0.5767606593107206,2687.0,1.0958718378706247,-1243.0,0.9162962962962963
bigkey.wiremap_area.blif,/home/ayush/abc/blif/bigkey.wiremap_area.blif,3,0,4095.0,3673,13263,32713.0,13965.0,4095.0,3673,29364,28027.0,14850.0,0.0,0,-16101,0.451675521046179,4686.0,1.1671959182217149,-885.0,0.9404040404040404
bigkey.wiremap_depth.blif,/home/ayush/abc/blif/bigkey.wiremap_depth.blif,0,0,3870.0,3447,28212,22663.0,11385.0,3870.0,3447,28212,22663.0,11385.0,,,,,,,,
bigkey.wiremap_depth.blif,/home/ayush/abc/blif/bigkey.wiremap_depth.blif,1,0,3870.0,3447,17433,30799.0,13240.0,3870.0,3447,28212,22663.0,11385.0,0.0,0,-10779,0.6179285410463633,8136.0,1.358999249878657,1855.0,1.162933684672815
bigkey.wiremap_depth.blif,/home/ayush/abc/blif/bigkey.wiremap_depth.blif,2,0,3870.0,3447,14796,32395.0,13710.0,3870.0,3447,28212,22663.0,11385.0,0.0,0,-13416,0.5244576775840069,9732.0,1.429422406565768,2325.0,1.2042160737812913
bigkey.wiremap_depth.blif,/home/ayush/abc/blif/bigkey.wiremap_depth.blif,3,0,3870.0,3447,11687,30781.0,12506.0,3870.0,3447,28212,22663.0,11385.0,0.0,0,-16525,0.41425634481780804,8118.0,1.3582050037506068,1121.0,1.0984628897672375
bw.blif,/home/ayush/abc/blif/bw.blif,0,0,292.0,285,1755,1998.0,892.0,292.0,285,1755,1998.0,892.0,,,,,,,,
bw.blif,/home/ayush/abc/blif/bw.blif,1,0,292.0,285,1289,2614.0,1032.0,292.0,285,1755,1998.0,892.0,0.0,0,-466,0.7344729344729345,616.0,1.3083083083083082,140.0,1.15695067264574
bw.blif,/home/ayush/abc/blif/bw.blif,2,0,292.0,285,1119,2174.0,834.0,292.0,285,1755,1998.0,892.0,0.0,0,-636,0.6376068376068376,176.0,1.088088088088088,-58.0,0.9349775784753364
bw.blif,/home/ayush/abc/blif/bw.blif,3,0,292.0,285,889,2587.0,990.0,292.0,285,1755,1998.0,892.0,0.0,0,-866,0.5065527065527066,589.0,1.2947947947947949,98.0,1.109865470852018
c8.blif,/home/ayush/abc/blif/c8.blif,0,0,150.0,132,703,956.0,439.0,150.0,132,703,956.0,439.0,,,,,,,,
c8.blif,/home/ayush/abc/blif/c8.blif,1,0,150.0,132,519,1012.0,391.0,150.0,132,703,956.0,439.0,0.0,0,-184,0.7382645803698435,56.0,1.0585774058577406,-48.0,0.8906605922551253
c8.blif,/home/ayush/abc/blif/c8.blif,2,0,150.0,132,454,1277.0,493.0,150.0,132,703,956.0,439.0,0.0,0,-249,0.6458036984352774,321.0,1.3357740585774058,54.0,1.1230068337129842
c8.blif,/home/ayush/abc/blif/c8.blif,3,0,150.0,132,365,1204.0,476.0,150.0,132,703,956.0,439.0,0.0,0,-338,0.519203413940256,248.0,1.2594142259414225,37.0,1.0842824601366743
carry_chain.blif,/home/ayush/abc/blif/carry_chain.blif,0,0,,,,,,,,,,,,,,,,,,
carry_chain.blif,/home/ayush/abc/blif/carry_chain.blif,1,0,,,,,,,,,,,,,,,,,,
carry_chain.blif,/home/ayush/abc/blif/carry_chain.blif,2,0,,,,,,,,,,,,,,,,,,
carry_chain.blif,/home/ayush/abc/blif/carry_chain.blif,3,0,,,,,,,,,,,,,,,,,,
cc.blif,/home/ayush/abc/blif/cc.blif,0,0,63.0,54,285,513.0,227.0,63.0,54,285,513.0,227.0,,,,,,,,
cc.blif,/home/ayush/abc/blif/cc.blif,1,0,63.0,54,227,530.0,199.0,63.0,54,285,513.0,227.0,0.0,0,-58,0.7964912280701755,17.0,1.0331384015594542,-28.0,0.8766519823788547
cc.blif,/home/ayush/abc/blif/cc.blif,2,0,63.0,54,195,496.0,183.0,63.0,54,285,513.0,227.0,0.0,0,-90,0.6842105263157895,-17.0,0.9668615984405458,-44.0,0.8061674008810573
cc.blif,/home/ayush/abc/blif/cc.blif,3,0,63.0,54,163,512.0,194.0,63.0,54,285,513.0,227.0,0.0,0,-122,0.5719298245614035,-1.0,0.9980506822612085,-33.0,0.8546255506607929
cht.blif,/home/ayush/abc/blif/cht.blif,0,0,161.0,156,505,800.0,477.0,161.0,156,505,800.0,477.0,,,,,,,,
cht.blif,/home/ayush/abc/blif/cht.blif,1,0,161.0,156,493,863.0,476.0,161.0,156,505,800.0,477.0,0.0,0,-12,0.9762376237623762,63.0,1.07875,-1.0,0.9979035639412998
cht.blif,/home/ayush/abc/blif/cht.blif,2,0,161.0,156,458,753.0,410.0,161.0,156,505,800.0,477.0,0.0,0,-47,0.906930693069307,-47.0,0.94125,-67.0,0.859538784067086
cht.blif,/home/ayush/abc/blif/cht.blif,3,0,161.0,156,394,821.0,450.0,161.0,156,505,800.0,477.0,0.0,0,-111,0.7801980198019802,21.0,1.02625,-27.0,0.9433962264150944
clip.blif,/home/ayush/abc/blif/clip.blif,0,0,306.0,292,2201,2422.0,1026.0,306.0,292,2201,2422.0,1026.0,,,,,,,,
clip.blif,/home/ayush/abc/blif/clip.blif,1,0,306.0,292,1409,3350.0,1221.0,306.0,292,2201,2422.0,1026.0,0.0,0,-792,0.6401635620172649,928.0,1.3831544178364987,195.0,1.1900584795321638
clip.blif,/home/ayush/abc/blif/clip.blif,2,0,306.0,292,1202,2789.0,1025.0,306.0,292,2201,2422.0,1026.0,0.0,0,-999,0.5461154020899591,367.0,1.1515276630883566,-1.0,0.9990253411306043
clip.blif,/home/ayush/abc/blif/clip.blif,3,0,306.0,292,949,2763.0,1020.0,306.0,292,2201,2422.0,1026.0,0.0,0,-1252,0.4311676510676965,341.0,1.1407927332782823,-6.0,0.9941520467836257
clma.blif,/home/ayush/abc/blif/clma.blif,0,0,16219.0,16019,192390,255075.0,125383.0,16219.0,16019,192390,255075.0,125383.0,,,,,,,,
clma.blif,/home/ayush/abc/blif/clma.blif,1,0,16219.0,16020,105433,265237.0,113951.0,16219.0,16019,192390,255075.0,125383.0,0.0,1,-86957,0.548017048703155,10162.0,1.039839262961874,-11432.0,0.9088233652089996
clma.blif,/home/ayush/abc/blif/clma.blif,2,0,16219.0,16020,83981,330721.0,133431.0,16219.0,16019,192390,255075.0,125383.0,0.0,1,-108409,0.43651437184884867,75646.0,1.2965637557581104,8048.0,1.0641873300208162
clma.blif,/home/ayush/abc/blif/clma.blif,3,0,16219.0,16020,60647,308707.0,127488.0,16219.0,16019,192390,255075.0,125383.0,0.0,1,-131743,0.3152294817817974,53632.0,1.2102597275311182,2105.0,1.0167885598526116
clma.pre-vpr.blif,/home/ayush/abc/blif/clma.pre-vpr.blif,0,0,10714.0,10496,144102,180752.0,83982.0,10714.0,10496,144102,180752.0,83982.0,,,,,,,,
clma.pre-vpr.blif,/home/ayush/abc/blif/clma.pre-vpr.blif,1,0,10714.0,10496,74708,219280.0,86068.0,10714.0,10496,144102,180752.0,83982.0,0.0,0,-69394,0.5184383284062678,38528.0,1.213153934672922,2086.0,1.0248386559024554
clma.pre-vpr.blif,/home/ayush/abc/blif/clma.pre-vpr.blif,2,0,10714.0,10496,57930,222806.0,84864.0,10714.0,10496,144102,180752.0,83982.0,0.0,0,-86172,0.402006911770829,42054.0,1.2326613260157564,882.0,1.0105022504822463
clma.pre-vpr.blif,/home/ayush/abc/blif/clma.pre-vpr.blif,3,0,10714.0,10496,40238,238637.0,73096.0,10714.0,10496,144102,180752.0,83982.0,0.0,0,-103864,0.27923276567986566,57885.0,1.3202454191378241,-10886.0,0.8703769855445215
clma.wiremap_area.blif,/home/ayush/abc/blif/clma.wiremap_area.blif,0,0,9933.0,9738,139241,159132.0,73557.0,9933.0,9738,139241,159132.0,73557.0,,,,,,,,
clma.wiremap_area.blif,/home/ayush/abc/blif/clma.wiremap_area.blif,1,0,9933.0,9738,70910,195291.0,72249.0,9933.0,9738,139241,159132.0,73557.0,0.0,0,-68331,0.5092609217112776,36159.0,1.2272264535102932,-1308.0,0.9822178718544802
clma.wiremap_area.blif,/home/ayush/abc/blif/clma.wiremap_area.blif,2,0,9933.0,9738,54832,175565.0,66138.0,9933.0,9738,139241,159132.0,73557.0,0.0,0,-84409,0.3937920583736112,16433.0,1.1032664706030213,-7419.0,0.8991394428810311
clma.wiremap_area.blif,/home/ayush/abc/blif/clma.wiremap_area.blif,3,0,9934.0,9739,37569,185518.0,67792.0,9933.0,9738,139241,159132.0,73557.0,1.0,1,-101672,0.2698127706638131,26386.0,1.1658120302641832,-5765.0,0.9216254061476135
clma.wiremap_depth.blif,/home/ayush/abc/blif/clma.wiremap_depth.blif,0,0,10714.0,10496,144102,200976.0,89831.0,10714.0,10496,144102,200976.0,89831.0,,,,,,,,
clma.wiremap_depth.blif,/home/ayush/abc/blif/clma.wiremap_depth.blif,1,0,10714.0,10496,74708,239478.0,90587.0,10714.0,10496,144102,200976.0,89831.0,0.0,0,-69394,0.5184383284062678,38502.0,1.1915751134463817,756.0,1.0084158030078703
clma.wiremap_depth.blif,/home/ayush/abc/blif/clma.wiremap_depth.blif,2,0,10714.0,10496,57930,181426.0,70064.0,10714.0,10496,144102,200976.0,89831.0,0.0,0,-86172,0.402006911770829,-19550.0,0.9027247034471778,-19767.0,0.7799534681791364
clma.wiremap_depth.blif,/home/ayush/abc/blif/clma.wiremap_depth.blif,3,0,10714.0,10496,40238,227484.0,83767.0,10714.0,10496,144102,200976.0,89831.0,0.0,0,-103864,0.27923276567986566,26508.0,1.1318963458323381,-6064.0,0.9324954637040666
clock_aliases.blif,/home/ayush/abc/blif/clock_aliases.blif,0,0,18.0,15,121,297.0,105.0,18.0,15,121,297.0,105.0,,,,,,,,
clock_aliases.blif,/home/ayush/abc/blif/clock_aliases.blif,1,0,18.0,15,120,310.0,104.0,18.0,15,121,297.0,105.0,0.0,0,-1,0.9917355371900827,13.0,1.0437710437710437,-1.0,0.9904761904761905
clock_aliases.blif,/home/ayush/abc/blif/clock_aliases.blif,2,0,18.0,15,113,320.0,101.0,18.0,15,121,297.0,105.0,0.0,0,-8,0.9338842975206612,23.0,1.0774410774410774,-4.0,0.9619047619047619
clock_aliases.blif,/home/ayush/abc/blif/clock_aliases.blif,3,0,18.0,15,90,320.0,104.0,18.0,15,121,297.0,105.0,0.0,0,-31,0.743801652892562,23.0,1.0774410774410774,-1.0,0.9904761904761905
clock_set_delay_aliases.blif,/home/ayush/abc/blif/clock_set_delay_aliases.blif,0,0,14.0,10,48,223.0,82.0,14.0,10,48,223.0,82.0,,,,,,,,
clock_set_delay_aliases.blif,/home/ayush/abc/blif/clock_set_delay_aliases.blif,1,0,14.0,10,48,208.0,70.0,14.0,10,48,223.0,82.0,0.0,0,0,1.0,-15.0,0.9327354260089686,-12.0,0.8536585365853658
clock_set_delay_aliases.blif,/home/ayush/abc/blif/clock_set_delay_aliases.blif,2,0,14.0,10,48,233.0,80.0,14.0,10,48,223.0,82.0,0.0,0,0,1.0,10.0,1.0448430493273542,-2.0,0.975609756097561
clock_set_delay_aliases.blif,/home/ayush/abc/blif/clock_set_delay_aliases.blif,3,0,14.0,10,48,233.0,84.0,14.0,10,48,223.0,82.0,0.0,0,0,1.0,10.0,1.0448430493273542,2.0,1.024390243902439
cm138a.blif,/home/ayush/abc/blif/cm138a.blif,0,0,25.0,22,87,196.0,64.0,25.0,22,87,196.0,64.0,,,,,,,,
cm138a.blif,/home/ayush/abc/blif/cm138a.blif,1,0,25.0,22,87,214.0,61.0,25.0,22,87,196.0,64.0,0.0,0,0,1.0,18.0,1.0918367346938775,-3.0,0.953125
cm138a.blif,/home/ayush/abc/blif/cm138a.blif,2,0,25.0,22,71,216.0,62.0,25.0,22,87,196.0,64.0,0.0,0,-16,0.8160919540229885,20.0,1.1020408163265305,-2.0,0.96875
cm138a.blif,/home/ayush/abc/blif/cm138a.blif,3,0,25.0,22,55,243.0,71.0,25.0,22,87,196.0,64.0,0.0,0,-32,0.632183908045977,47.0,1.239795918367347,7.0,1.109375
cm150a.blif,/home/ayush/abc/blif/cm150a.blif,0,0,90.0,80,421,656.0,336.0,90.0,80,421,656.0,336.0,,,,,,,,
cm150a.blif,/home/ayush/abc/blif/cm150a.blif,1,0,90.0,80,316,831.0,342.0,90.0,80,421,656.0,336.0,0.0,0,-105,0.7505938242280285,175.0,1.266768292682927,6.0,1.0178571428571428
cm150a.blif,/home/ayush/abc/blif/cm150a.blif,2,0,90.0,80,274,754.0,340.0,90.0,80,421,656.0,336.0,0.0,0,-147,0.6508313539192399,98.0,1.149390243902439,4.0,1.0119047619047619
cm150a.blif,/home/ayush/abc/blif/cm150a.blif,3,0,90.0,80,220,851.0,395.0,90.0,80,421,656.0,336.0,0.0,0,-201,0.5225653206650831,195.0,1.2972560975609757,59.0,1.1755952380952381
cm151a.blif,/home/ayush/abc/blif/cm151a.blif,0,0,26.0,23,134,237.0,73.0,26.0,23,134,237.0,73.0,,,,,,,,
cm151a.blif,/home/ayush/abc/blif/cm151a.blif,1,0,26.0,23,92,314.0,85.0,26.0,23,134,237.0,73.0,0.0,0,-42,0.6865671641791045,77.0,1.3248945147679325,12.0,1.1643835616438356
cm151a.blif,/home/ayush/abc/blif/cm151a.blif,2,0,26.0,23,80,313.0,85.0,26.0,23,134,237.0,73.0,0.0,0,-54,0.5970149253731343,76.0,1.3206751054852321,12.0,1.1643835616438356
cm151a.blif,/home/ayush/abc/blif/cm151a.blif,3,0,26.0,23,64,296.0,79.0,26.0,23,134,237.0,73.0,0.0,0,-70,0.47761194029850745,59.0,1.248945147679325,6.0,1.082191780821918
cm152a.blif,/home/ayush/abc/blif/cm152a.blif,0,0,23.0,21,125,265.0,87.0,23.0,21,125,265.0,87.0,,,,,,,,
